#nbCoul=10
#tailleGrille, d (circ)
4	0.000008
14	0.000217
24	0.001196
34	0.004363
44	0.012429
54	0.027611
64	0.054642
74	0.090561
84	0.150886
94	0.187975
104	0.338012
114	0.436733
124	0.458096
134	0.799348
144	1.120492
154	1.171330
164	1.949231
174	2.425105
184	3.008867
194	3.040001
204	4.547885
214	4.284484
224	3.742186
234	6.431381
244	7.777724
254	11.001157
264	9.905897
274	14.922923
284	8.671935
294	14.492179
304	16.009196
314	21.385115
324	29.006324
334	19.125751
344	35.863276
