#nbCoul=N=M
#tailleGrille, d (circ)
4	0.000005
14	0.000238
24	0.001516
34	0.005540
44	0.014846
54	0.035382
64	0.065451
74	0.106348
84	0.187105
94	0.295520
104	0.414895
114	0.555026
124	0.852705
134	1.153833
144	1.542690
154	2.102487
164	2.475310
174	3.294620
184	4.158031
194	5.209791
204	6.461417
214	7.605841
224	9.149504
234	11.179367
244	13.317035
254	15.443142
264	16.804497
274	19.958119
284	24.101901
294	27.331280
304	32.330778
314	35.975863
