#nbCoul=10
#tailleGrille, d (AVL)
4	0.000008
43	0.001601
82	0.009101
121	0.028169
160	0.064827
199	0.121960
238	0.209450
277	0.323019
316	0.495913
355	0.678800
394	1.020357
433	1.300257
472	1.736155
511	2.115836
550	2.827659
589	3.471002
628	4.238375
667	4.913800
706	6.214066
745	7.298905
784	9.067689
823	9.331194
862	11.741097
901	13.759788
940	14.278897
979	17.251810
1018	19.207419
1057	21.450494
1096	25.228458
1135	27.567016
1174	30.660177
1213	33.467029
1252	35.257185
