#nbCoul=N=M
#tailleGrille, d (naif)
4	0.000004
12	0.000195
20	0.001371
28	0.006683
36	0.015591
44	0.030542
52	0.061474
60	0.108136
68	0.179230
76	0.282263
84	0.418047
92	0.607676
100	0.834240
108	1.149858
116	1.541829
124	2.015931
132	2.590034
140	3.265021
148	4.052466
156	4.949640
164	6.123187
172	7.405174
180	8.908112
188	10.577087
196	12.431214
204	14.556639
212	17.233174
220	19.711563
228	22.762765
236	25.956017
244	29.670706
252	33.753029
260	38.590213
